HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1150191,1,43,6.000,3,-119.838,36.812
1150191,1,43,5.000,9,-119.798,36.835
1150191,1,43,5.000,9,-119.838,36.812
1150191,1,43,5.000,12,-119.790,36.832
1150191,1,43,5.000,12,-119.791,36.754
1150191,1,43,5.000,12,-119.798,36.835
1150191,1,43,5.000,12,-119.847,36.838
1150191,1,43,5.000,13,-119.838,36.813
1150191,1,43,5.000,16,-119.792,36.853
1150191,1,43,5.000,16,-119.794,36.852
1150191,1,43,5.000,17,-119.837,36.812
1150191,1,43,5.000,18,-119.824,36.823
1150191,1,43,5.000,19,-119.838,36.812
1150191,2,41,6.000,3,-119.838,36.813
1150191,2,41,5.000,16,-119.792,36.854
1150191,2,41,5.000,16,-119.794,36.852
1150191,2,41,5.000,17,-119.838,36.812
1150191,2,41,5.000,18,-119.825,36.824
1150191,2,41,5.000,19,-119.838,36.813
1150191,3,7,6.000,3,-119.837,36.812
1150191,3,7,5.000,9,-119.798,36.835
1150191,3,7,5.000,12,-119.846,36.838
1150191,3,7,5.000,13,-119.837,36.812
1150191,3,7,5.000,16,-119.792,36.853
1150191,3,7,5.000,16,-119.794,36.852
1150191,3,7,5.000,17,-119.838,36.812
1150191,3,7,5.000,18,-119.824,36.823
1150191,3,7,5.000,19,-119.838,36.812
1150191,4,4,6.000,3,-119.838,36.812
1150191,4,4,5.000,12,-119.790,36.833
1150191,4,4,5.000,12,-119.791,36.754
1150191,4,4,5.000,12,-119.797,36.835
1150191,4,4,5.000,12,-119.846,36.839
1150191,4,4,5.000,13,-119.838,36.812
1150191,4,4,5.000,16,-119.791,36.853
1150191,4,4,5.000,16,-119.794,36.851
1150191,4,4,5.000,17,-119.837,36.812
1150191,4,4,5.000,18,-119.824,36.824
1150191,4,4,5.000,19,-119.838,36.812
1194850,1,52,6.000,3,-119.816,36.832
1194850,1,52,5.000,8,-119.787,36.736
1194850,1,52,5.000,18,-119.799,36.758
1194850,1,52,5.000,19,-119.800,36.759
1194850,1,52,5.000,22,-119.816,36.832
1194850,2,53,6.000,3,-119.816,36.832
1449583,1,69,6.000,3,-119.569,36.717
1449583,1,69,5.000,8,-119.554,36.708
1449583,1,69,5.000,9,-119.576,36.705
1449583,1,69,5.000,10,-119.570,36.717
1449583,1,69,5.000,18,-119.698,36.808
1449583,1,69,5.000,19,-119.570,36.716
1449583,2,69,6.000,3,-119.569,36.717
1449583,2,69,5.000,7,-119.559,36.704
1449583,2,69,5.000,8,-119.573,36.694
1449583,2,69,5.000,12,-119.547,36.708
1449583,2,69,5.000,13,-119.559,36.704
1449583,2,69,5.000,17,-119.569,36.717
1449583,2,69,5.000,18,-119.698,36.808
1449583,2,69,5.000,19,-119.570,36.716
1450952,1,47,6.000,3,-119.710,36.861
1450952,1,47,5.000,8,-119.804,36.853
1450952,1,47,5.000,19,-119.711,36.862
1458911,1,50,6.000,3,-119.592,36.983
1458911,2,70,6.000,3,-119.592,36.983
1458911,3,52,6.000,3,-119.592,36.983
1458911,4,20,6.000,3,-119.685,36.746
1458911,4,20,5.000,19,-119.592,36.983
1458911,5,19,6.000,3,-119.591,36.983
1458911,5,19,5.000,18,-119.599,36.985
1458911,5,19,5.000,18,-119.592,36.983
1468930,1,60,6.000,3,25.748,61.924
1468930,2,60,6.000,3,25.749,61.924
1485869,1,41,6.000,3,-119.740,36.844
1485869,1,41,5.000,3,-119.754,36.853
1485869,1,41,5.000,5,-119.740,36.844
1485869,1,41,5.000,17,-119.736,36.890
1485869,1,41,5.000,17,-119.740,36.844
1485869,2,47,6.000,3,-119.740,36.844
1485869,2,47,5.000,6,-119.784,36.855
1485869,2,47,5.000,18,-119.740,36.844
1485869,3,12,6.000,3,-119.740,36.844
1485869,3,12,1.000,7,-119.736,36.889
1485869,3,12,5.000,17,-119.741,36.844
1502481,1,50,6.000,3,-119.825,36.829
1502481,1,50,5.000,7,-119.812,36.820
1502481,1,50,5.000,8,-119.825,36.829
1502481,1,50,5.000,9,-119.751,36.870
1502481,1,50,5.000,12,-119.757,36.867
1502481,1,50,5.000,13,-119.825,36.829
1502481,1,50,5.000,13,-119.811,36.820
1502481,1,50,5.000,14,-119.825,36.830
1502481,1,50,5.000,15,-119.592,36.807
1502481,1,50,5.000,16,-119.560,36.872
1502481,1,50,5.000,17,-119.826,36.829
1502481,1,50,5.000,18,-119.811,36.774
1502481,1,50,5.000,19,-119.784,36.734
1502481,1,50,5.000,22,-119.810,36.774
1502481,1,50,5.000,23,-119.825,36.830
1502481,2,51,6.000,3,-119.825,36.829
1502481,2,51,5.000,8,-119.678,36.840
1502481,2,51,5.000,18,-119.811,36.774
1502481,2,51,5.000,19,-119.783,36.734
1502481,2,51,5.000,22,-119.811,36.774
1502481,2,51,5.000,23,-119.825,36.829
1502481,3,17,6.000,3,-119.826,36.829
1502481,3,17,5.000,7,-119.811,36.820
1502481,3,17,5.000,14,-119.825,36.829
1502481,3,17,5.000,15,-119.593,36.807
1502481,3,17,5.000,16,-119.559,36.872
1502481,3,17,5.000,17,-119.826,36.830
1760235,1,49,6.000,3,-119.802,36.767
1760235,1,49,5.000,7,-119.789,36.736
1760235,1,49,5.000,18,-119.789,36.816
1760235,1,49,5.000,19,-119.802,36.767
1760235,2,49,6.000,3,-119.802,36.766
1760235,2,49,5.000,12,-119.781,36.763
1760235,2,49,5.000,12,-119.803,36.767
1760235,2,49,3.000,14,-119.799,36.767
1760235,2,49,3.000,14,-119.802,36.767
1760235,2,49,3.000,18,-119.800,36.768
1760235,2,49,3.000,18,-119.803,36.767
1760235,3,24,6.000,3,-119.802,36.766
1760235,3,24,5.000,5,-119.799,36.804
1760235,3,24,5.000,7,-119.802,36.767
1760235,3,24,5.000,7,-119.776,36.810
1760235,3,24,5.000,14,-119.787,36.840
1760235,3,24,5.000,15,-119.802,36.767
1760235,3,24,5.000,17,-119.776,36.811
1760235,3,24,5.000,19,-119.802,36.766
1760235,4,16,6.000,3,-119.802,36.766
1760235,4,16,5.000,8,-119.780,36.763
1760235,4,16,5.000,15,-119.803,36.767
1771207,1,44,6.000,3,-119.694,36.732
1771207,1,44,5.000,13,-119.681,36.630
1771207,1,44,5.000,13,-119.624,36.573
1771207,1,44,5.000,16,-119.627,36.574
1771207,1,44,5.000,17,-119.680,36.630
1771207,1,44,5.000,17,-119.694,36.731
1771207,2,50,6.000,3,-119.694,36.732
1771207,2,50,5.000,10,-119.808,36.824
1771207,2,50,5.000,17,-119.694,36.732
1771207,3,24,6.000,3,-119.695,36.732
1771207,3,24,5.000,6,-119.679,36.738
1771207,3,24,5.000,7,-119.695,36.732
1771207,3,24,5.000,8,-119.809,36.824
1771207,3,24,5.000,18,-119.694,36.732
1771207,4,17,6.000,3,-119.695,36.732
1771207,4,17,5.000,8,-119.745,36.812
1771207,4,17,5.000,10,-119.736,36.809
1771207,4,17,5.000,12,-119.775,36.809
1771207,4,17,5.000,15,-119.695,36.732
1771207,5,5,6.000,3,-119.727,36.795
1771207,5,5,5.000,18,-119.695,36.731
1887546,1,56,6.000,3,-119.562,37.014
1887546,2,58,6.000,3,-116.986,32.626
1887546,2,58,5.000,5,-117.028,32.543
1887546,2,58,5.000,22,-119.217,34.281
1927641,1,69,6.000,3,-119.708,36.869
1927641,1,69,5.000,6,-119.753,36.903
1927641,1,69,5.000,7,-119.708,36.869
1927641,1,69,5.000,14,-119.696,36.824
1927641,1,69,5.000,16,-119.709,36.869
1927641,1,69,3.000,17,-119.708,36.869
1927641,2,69,6.000,3,-119.709,36.869
1927641,2,69,5.000,6,-119.754,36.903
1927641,2,69,5.000,7,-119.708,36.868
1927641,2,69,5.000,10,-119.775,36.876
1927641,2,69,5.000,12,-119.709,36.868
1927641,2,69,5.000,14,-119.695,36.825
1927641,2,69,5.000,16,-119.708,36.869
1927641,2,69,3.000,17,-119.709,36.869
1939480,1,53,6.000,3,-119.706,36.733
1939480,1,53,5.000,8,-119.784,36.861
1939480,1,53,5.000,18,-119.696,36.728
1939480,1,53,5.000,19,-119.706,36.733
1939480,2,53,6.000,3,-119.706,36.733
1939480,2,53,5.000,9,-119.694,36.737
1939480,2,53,5.000,9,-119.705,36.733
1939480,2,53,5.000,12,-119.747,36.881
1939480,2,53,5.000,17,-119.706,36.733
1939480,3,8,6.000,3,-119.706,36.733
1939480,3,8,5.000,9,-119.694,36.737
1939480,3,8,5.000,9,-119.705,36.733
1939480,3,8,5.000,12,-119.747,36.882
1939480,3,8,5.000,17,-119.706,36.733
1986145,1,71,6.000,3,-119.815,36.815
1986145,1,71,5.000,9,-119.780,36.820
1986145,1,71,5.000,12,-119.808,36.812
1986145,1,71,5.000,13,-119.816,36.814
2001877,1,84,6.000,3,-119.834,36.847
2001877,1,84,5.000,8,-119.835,36.808
2001877,1,84,5.000,11,-119.808,36.810
2001877,1,84,5.000,13,-119.834,36.808
2001877,1,84,5.000,17,-119.834,36.847
2010016,1,31,6.000,3,-119.564,37.324
2010016,1,31,5.000,14,-120.078,36.725
2010016,1,31,5.000,17,-120.032,36.795
2010016,1,31,5.000,17,-119.838,36.808
2010016,1,31,5.000,20,-120.032,36.795
2010016,1,31,5.000,21,-120.079,36.724
2010016,2,33,6.000,3,-120.078,36.724
2010016,2,33,5.000,7,-120.023,36.801
2010016,2,33,5.000,16,-120.078,36.724
2010016,3,3,6.000,3,-119.565,37.323
2010016,3,3,5.000,14,-120.078,36.724
2010016,3,3,5.000,17,-120.032,36.795
2010016,3,3,5.000,21,-120.079,36.724
2010016,4,1,6.000,3,-119.564,37.323
2010016,4,1,5.000,14,-120.079,36.724
2010016,4,1,5.000,17,-120.032,36.795
2010016,4,1,5.000,21,-120.078,36.725
2434616,1,60,6.000,3,-119.692,36.750
2434616,1,60,5.000,7,-119.522,36.615
2434616,1,60,5.000,12,-119.454,36.597
2434616,1,60,5.000,13,-119.458,36.601
2434616,1,60,5.000,13,-119.522,36.616
2434616,1,60,5.000,17,-119.690,36.727
2434616,1,60,5.000,17,-119.692,36.750
2434616,2,60,6.000,3,-119.692,36.750
2434616,2,60,3.000,8,-119.682,36.744
2434616,2,60,3.000,8,-119.692,36.750
2434616,2,60,5.000,9,-119.767,36.809
2434616,2,60,5.000,11,-119.692,36.750
2434616,2,60,5.000,13,-119.754,36.837
2434616,2,60,5.000,14,-119.783,36.743
2434616,2,60,5.000,15,-119.650,36.753
2434616,2,60,5.000,16,-119.692,36.750
2517356,1,57,6.000,3,-119.674,36.863
2517356,1,57,5.000,5,-119.717,36.836
2517356,1,57,5.000,9,-119.675,36.863
2517356,1,57,5.000,10,-119.680,36.802
2517356,1,57,5.000,16,-119.675,36.864
2517356,2,54,6.000,3,-119.675,36.864
2517356,2,54,5.000,11,-119.720,36.853
2517356,2,54,5.000,14,-119.674,36.863
2517356,3,29,6.000,3,-119.675,36.863
2517356,3,29,5.000,9,-119.717,36.835
2517356,3,29,5.000,14,-119.675,36.863
2523988,1,55,6.000,3,-120.652,36.786
2523988,2,55,6.000,3,-120.653,36.786
2523988,2,55,5.000,8,-120.825,37.058
2523988,2,55,5.000,11,-120.653,36.786
2545036,1,61,6.000,3,-119.723,36.827
2545036,1,61,5.000,8,-119.786,36.737
2545036,1,61,5.000,18,-119.723,36.828
2545036,2,63,6.000,3,-119.723,36.828
2545036,2,63,5.000,8,-119.700,36.809
2545036,2,63,5.000,18,-119.723,36.827
2635691,1,63,6.000,3,-119.760,36.864
2635691,1,63,5.000,11,-119.824,36.838
2635691,1,63,5.000,14,-119.761,36.865
2635691,1,63,5.000,16,-119.789,36.851
2635691,1,63,5.000,16,-119.770,36.822
2635691,1,63,5.000,16,-119.756,36.852
2635691,1,63,5.000,17,-119.757,36.854
2635691,1,63,5.000,17,-119.760,36.865
2635691,1,63,5.000,17,-119.669,36.865
2635691,1,63,5.000,18,-119.760,36.865
2635691,1,63,5.000,18,-119.781,36.841
2635691,1,63,5.000,19,-119.698,36.802
2635691,1,63,5.000,20,-119.668,36.865
2635691,1,63,5.000,20,-119.761,36.864
2635691,2,64,6.000,3,-119.761,36.865
2635691,2,64,5.000,6,-119.754,36.853
2635691,2,64,5.000,8,-119.761,36.864
2635691,2,64,5.000,9,-119.803,36.848
2635691,2,64,5.000,13,-119.790,36.835
2635691,2,64,5.000,14,-119.802,36.849
2635691,2,64,5.000,14,-119.761,36.864
2635691,2,64,5.000,15,-119.803,36.849
2635691,2,64,5.000,17,-119.760,36.864
2635691,2,64,5.000,18,-119.781,36.841
2635691,2,64,5.000,19,-119.698,36.802
2635691,2,64,5.000,20,-119.668,36.865
2635691,2,64,5.000,20,-119.761,36.864
2661945,1,50,6.000,3,-119.438,36.600
2661945,2,47,6.000,3,-121.354,37.927
2661945,2,47,5.000,16,-119.438,36.600
2661945,3,18,6.000,3,-119.439,36.601
2661945,4,19,6.000,3,-119.438,36.601
2661945,4,19,5.000,7,-119.459,36.606
2661945,4,19,5.000,15,-119.438,36.601
2663388,1,62,6.000,3,-119.814,36.768
2663388,1,62,5.000,14,-119.667,36.324
2663388,1,62,5.000,24,-119.814,36.767
2663388,2,56,6.000,3,-119.814,36.767
2663388,2,56,5.000,8,-119.742,36.810
2663388,2,56,5.000,9,-119.814,36.768
2663388,2,56,5.000,17,-119.742,36.810
2663388,2,56,5.000,21,-119.814,36.768
2663388,3,15,6.000,3,-119.815,36.767
2663388,3,15,5.000,8,-119.742,36.810
2663388,3,15,5.000,21,-119.814,36.767
2944815,1,56,6.000,3,-119.412,37.073
2944815,1,56,5.000,7,-119.411,37.079
2944815,1,56,5.000,15,-119.412,37.073
2944815,2,57,6.000,3,-119.412,37.073
2944815,3,19,6.000,3,-119.412,37.073
2944815,3,19,5.000,11,-119.412,37.075
2944815,3,19,5.000,14,-119.485,37.081
2944815,3,19,5.000,16,-119.412,37.073
2945934,1,43,6.000,3,-119.725,36.846
2945934,1,43,5.000,6,-119.784,36.743
2945934,1,43,5.000,17,-119.725,36.846
2945934,2,46,6.000,3,-119.726,36.847
2945934,2,46,5.000,8,-119.719,36.853
2945934,2,46,5.000,8,-119.726,36.846
2945934,2,46,5.000,14,-119.719,36.853
2945934,2,46,5.000,15,-119.725,36.846
2945934,3,6,6.000,3,-119.725,36.846
2945934,3,6,5.000,8,-119.719,36.853
2945934,3,6,5.000,15,-119.725,36.846
2948528,1,28,6.000,3,-119.594,36.658
2948528,1,28,5.000,17,-119.795,36.823
2948528,1,28,5.000,22,-119.594,36.658
2948528,2,60,6.000,3,-119.589,36.662
2948528,2,60,3.000,4,-119.594,36.658
2948528,2,60,3.000,14,-119.589,36.662
2948528,3,52,6.000,3,-119.594,36.659
2948528,3,52,3.000,14,-119.589,36.662
2948528,3,52,3.000,23,-119.594,36.658
2948528,4,17,6.000,3,-119.594,36.658
2948528,4,17,3.000,13,-119.595,36.659
2948528,4,17,3.000,13,-119.594,36.659
2949226,1,51,6.000,3,-119.670,36.947
2949226,1,51,5.000,8,-119.698,36.836
2949226,1,51,5.000,14,-119.792,36.733
2949226,1,51,5.000,16,-119.670,36.947
2949226,1,51,5.000,18,-119.520,37.038
2949226,1,51,5.000,18,-119.670,36.946
2949226,2,50,6.000,3,-119.670,36.946
2949226,3,13,6.000,3,-119.670,36.946
2949226,3,13,1.000,8,-119.451,37.036
2949226,3,13,5.000,15,-119.576,37.014
2949226,3,13,5.000,17,-119.452,37.037
2949226,3,13,5.000,20,-119.659,37.333
2949226,3,13,5.000,22,-119.670,36.946
2949226,4,11,6.000,3,-119.670,36.946
2949226,4,11,1.000,7,-119.519,37.037
2949226,4,11,1.000,16,-119.669,36.946
2949226,4,11,5.000,16,-119.498,37.043
2949226,4,11,5.000,18,-119.670,36.946
2949233,1,57,6.000,3,-119.512,36.895
2949233,1,57,5.000,8,-119.749,36.839
2949233,1,57,5.000,15,-119.513,36.895
2949233,2,56,6.000,3,-119.512,36.895
2965995,1,66,6.000,3,-119.795,36.867
2965995,2,63,6.000,3,-119.794,36.867
2965995,3,30,6.000,3,-119.795,36.866
2966015,1,77,5.000,16,-121.062,38.652
2966015,1,77,5.000,17,-121.068,38.652
2966015,1,77,5.000,18,-121.055,38.688
2966015,2,21,6.000,3,-119.837,36.834
2966133,1,72,6.000,3,-119.844,36.837
2966133,2,45,6.000,3,-119.845,36.836
2966133,2,45,5.000,6,-119.784,36.743
2966133,2,45,5.000,19,-119.845,36.836
2966903,1,73,6.000,3,-119.753,36.848
2966903,1,73,5.000,17,-119.751,36.869
2966903,1,73,5.000,19,-119.753,36.848
2966903,2,72,6.000,3,-119.753,36.848
2966903,2,72,5.000,17,-119.751,36.869
2966903,2,72,5.000,19,-119.753,36.848
2966903,3,48,6.000,3,-119.753,36.848
2972609,1,88,6.000,3,-119.848,36.848
2972609,1,88,3.000,8,-119.843,36.850
2972609,1,88,3.000,10,-119.849,36.848
